0.999252047947		0.00035173279
0.99621116165		0.001133557153
0.99020364112		0.002895818729
0.981294587969		0.005714254993
0.969487661609		0.009400198962
0.954748498541		0.013560618244
0.937121311156		0.017972245975
0.91675006873		0.022708704374
0.893789832521		0.027847099891
0.868388726841		0.033379214345
0.840703064016		0.039265749672
0.810894106507		0.045421525025
0.779125284845		0.051700648385
0.745564646242		0.057903325193
0.710358312131		0.063572339215
0.673665380942		0.06809950748
0.635747530312		0.071440444168
0.596904326405		0.073875662705
0.557404328894		0.075499438743
0.51751062861		0.076372738334
0.477484135112		0.076531181881
0.43758401837		0.076004124943
0.398067427058		0.074823488262
0.359188544441		0.073012308633
0.321196951954		0.07060308887
0.284336302061		0.067634201116
0.248843452484		0.064144056091
0.214946528275		0.060177720875
0.182864327758		0.055783032948
0.152806304487		0.051003863226
0.124968043716		0.045902595793
0.099531690261		0.040550742898
0.076669470405		0.035009711264
0.056539278733		0.029353981843
0.039285449711		0.023672231852
0.025041953783		0.018065287583
0.013934771611		0.012662220059
0.006126320052		0.007604283093
0.001687371265		0.003298643783
0.000161363033		0.000648415661
0.000208949499		-0.000912527895
0.001929020601		-0.003606697719
0.006792049968		-0.007832365078
0.015212129114		-0.012631097128
0.027057838367		-0.017632709529
0.042175451142		-0.022645121674
0.060425319983		-0.027517999293
0.081659127478		-0.032121494431
0.105717889939		-0.036323957974
0.132428824228		-0.039979387449
0.161601627474		-0.042928978386
0.193027741409		-0.044957624369
0.226473061625		-0.045615087275
0.261664036416		-0.044625431306
0.298333683383		-0.042420563929
0.33624762833		-0.039564867993
0.375172214153		-0.036328951967
0.414864703017		-0.032872318955
0.455075630438		-0.029313832137
0.495551368089		-0.025758615152
0.536033863767		-0.022281522666
0.576263378805		-0.018940577866
0.615981433328		-0.015792059022
0.654931523396		-0.012878448013
0.692861114321		-0.010231247201
0.729523742552		-0.007875674095
0.764680222545		-0.00582328841
0.798100886368		-0.004080846056
0.829567131407		-0.002650687172
0.858872645273		-0.001524538043
0.885824914747		-0.000684469625
0.910246603587		-9.836607e-05
0.931977114064		0.000270946118
0.950873499488		0.000496855366
0.96681192557		0.000647447227
0.979688784693		0.0006988225
0.989419266282		0.000600196267
0.995937805468		0.000382344539
0.99920352507		0.000185315069
1.000019856166		0.000148670653
